id,component_id,quantity,order_date,unit_price_usd,total_cost_usd,shipping_status
2028,1,500,2025-02-09 00:00:00,8500.00,4250000.00,Delivered
2029,3,1000,2025-07-15 00:00:00,4900.00,4900000.00,Delivered
2030,11,50,2025-02-16 00:00:00,800.00,40000.00,Shipped
2031,9,100,2025-12-09 00:00:00,250.00,25000.00,Pending
2032,7,1000,2025-07-22 00:00:00,1200.00,1200000.00,Shipped
2033,14,1000,2025-01-09 00:00:00,380.00,380000.00,Pending
2034,8,50,2025-02-12 00:00:00,450.00,22500.00,Delivered
2035,2,1000,2025-10-07 00:00:00,6800.00,6800000.00,Shipped
2036,11,250,2025-03-08 00:00:00,800.00,200000.00,Shipped
2037,1,500,2025-03-24 00:00:00,8500.00,4250000.00,Delivered
2038,4,100,2025-05-05 00:00:00,2400.00,240000.00,Delivered
2039,14,100,2025-02-16 00:00:00,380.00,38000.00,Shipped
2040,9,250,2025-07-04 00:00:00,250.00,62500.00,Pending
2041,9,250,2025-08-27 00:00:00,250.00,62500.00,Pending
2042,12,100,2025-05-21 00:00:00,1500.00,150000.00,Delivered
2043,5,500,2025-01-18 00:00:00,2800.00,1400000.00,Shipped
2044,9,1000,2026-02-06 00:00:00,250.00,250000.00,Shipped
2045,6,250,2025-06-18 00:00:00,3900.00,975000.00,Shipped
2046,8,500,2025-01-27 00:00:00,450.00,225000.00,Pending
2047,14,1000,2025-04-25 00:00:00,380.00,380000.00,Pending
2048,6,100,2025-05-19 00:00:00,3900.00,390000.00,Pending
2049,6,50,2025-01-24 00:00:00,3900.00,195000.00,Delivered
2050,12,50,2025-01-26 00:00:00,1500.00,75000.00,Delivered
2051,9,100,2025-04-04 00:00:00,250.00,25000.00,Shipped
2052,9,100,2025-04-10 00:00:00,250.00,25000.00,Shipped
2053,9,500,2026-01-31 00:00:00,250.00,125000.00,Shipped
2054,6,1000,2025-07-29 00:00:00,3900.00,3900000.00,Shipped
2055,5,1000,2025-06-27 00:00:00,2800.00,2800000.00,Pending
2056,6,50,2025-12-18 00:00:00,3900.00,195000.00,Shipped
2057,1,1000,2025-09-24 00:00:00,8500.00,8500000.00,Pending
2058,12,1000,2025-07-31 00:00:00,1500.00,1500000.00,Delivered
2059,11,50,2025-01-11 00:00:00,800.00,40000.00,Delivered
2060,3,1000,2025-10-03 00:00:00,4900.00,4900000.00,Shipped
2061,10,250,2025-06-28 00:00:00,180.00,45000.00,Delivered
2062,3,50,2025-04-22 00:00:00,4900.00,245000.00,Shipped
2063,1,50,2026-01-13 00:00:00,8500.00,425000.00,Delivered
2064,14,500,2025-05-26 00:00:00,380.00,190000.00,Delivered
2065,13,50,2025-07-04 00:00:00,2200.00,110000.00,Shipped
2066,4,500,2026-03-16 00:00:00,2400.00,1200000.00,Shipped
2067,12,1000,2025-07-26 00:00:00,1500.00,1500000.00,Delivered
2068,1,100,2026-01-22 00:00:00,8500.00,850000.00,Shipped
2069,11,250,2025-06-19 00:00:00,800.00,200000.00,Delivered
2070,9,250,2025-07-19 00:00:00,250.00,62500.00,Delivered
2071,6,500,2025-07-11 00:00:00,3900.00,1950000.00,Pending
2072,4,1000,2025-02-17 00:00:00,2400.00,2400000.00,Pending
2073,1,50,2025-04-20 00:00:00,8500.00,425000.00,Delivered
2074,1,500,2025-02-19 00:00:00,8500.00,4250000.00,Delivered
2075,1,100,2025-06-21 00:00:00,8500.00,850000.00,Pending
2076,7,500,2025-01-15 00:00:00,1200.00,600000.00,Pending
2077,6,250,2025-06-29 00:00:00,3900.00,975000.00,Pending
2078,11,250,2025-08-01 00:00:00,800.00,200000.00,Delivered
2079,10,500,2025-09-26 00:00:00,180.00,90000.00,Shipped
2080,7,500,2025-10-28 00:00:00,1200.00,600000.00,Shipped
2081,6,250,2025-05-21 00:00:00,3900.00,975000.00,Shipped
2082,11,50,2025-01-02 00:00:00,800.00,40000.00,Pending
2083,14,50,2026-02-19 00:00:00,380.00,19000.00,Pending
2084,9,500,2025-04-29 00:00:00,250.00,125000.00,Shipped
2085,5,50,2025-06-30 00:00:00,2800.00,140000.00,Delivered
2086,11,50,2026-03-05 00:00:00,800.00,40000.00,Shipped
2087,4,50,2025-10-05 00:00:00,2400.00,120000.00,Delivered
2088,6,100,2026-02-17 00:00:00,3900.00,390000.00,Shipped
2089,6,250,2025-08-27 00:00:00,3900.00,975000.00,Delivered
2090,3,100,2025-06-05 00:00:00,4900.00,490000.00,Delivered
2091,12,100,2025-06-05 00:00:00,1500.00,150000.00,Shipped
2092,3,250,2026-01-02 00:00:00,4900.00,1225000.00,Delivered
2093,11,1000,2026-03-04 00:00:00,800.00,800000.00,Delivered
2094,7,500,2025-04-17 00:00:00,1200.00,600000.00,Delivered
2095,7,1000,2025-03-30 00:00:00,1200.00,1200000.00,Delivered
2096,4,1000,2026-02-05 00:00:00,2400.00,2400000.00,Delivered
2097,8,250,2026-03-10 00:00:00,450.00,112500.00,Pending
2098,6,50,2025-12-31 00:00:00,3900.00,195000.00,Delivered
2099,3,1000,2025-09-18 00:00:00,4900.00,4900000.00,Delivered
2100,8,1000,2025-11-01 00:00:00,450.00,450000.00,Pending
2101,9,1000,2025-01-12 00:00:00,250.00,250000.00,Pending
2102,14,500,2025-06-07 00:00:00,380.00,190000.00,Delivered
2103,5,50,2025-12-04 00:00:00,2800.00,140000.00,Pending
2104,6,500,2025-02-28 00:00:00,3900.00,1950000.00,Pending
2105,10,250,2026-03-03 00:00:00,180.00,45000.00,Delivered
2106,7,100,2025-05-30 00:00:00,1200.00,120000.00,Delivered
2107,8,500,2026-01-02 00:00:00,450.00,225000.00,Delivered
2108,9,500,2025-03-28 00:00:00,250.00,125000.00,Pending
2109,4,1000,2025-01-23 00:00:00,2400.00,2400000.00,Delivered
2110,11,500,2025-09-08 00:00:00,800.00,400000.00,Delivered
2111,6,100,2025-03-08 00:00:00,3900.00,390000.00,Shipped
2112,8,100,2026-01-25 00:00:00,450.00,45000.00,Delivered
2113,10,500,2025-06-28 00:00:00,180.00,90000.00,Shipped
2114,2,100,2025-07-27 00:00:00,6800.00,680000.00,Pending
2115,8,250,2025-11-13 00:00:00,450.00,112500.00,Delivered
2116,7,500,2025-01-31 00:00:00,1200.00,600000.00,Delivered
2117,2,500,2025-08-03 00:00:00,6800.00,3400000.00,Shipped
2118,4,50,2025-07-20 00:00:00,2400.00,120000.00,Delivered
2119,10,100,2026-01-01 00:00:00,180.00,18000.00,Pending
2120,10,500,2025-07-24 00:00:00,180.00,90000.00,Delivered
2121,6,500,2025-03-16 00:00:00,3900.00,1950000.00,Delivered
2122,14,1000,2025-01-19 00:00:00,380.00,380000.00,Delivered
2123,3,250,2025-04-25 00:00:00,4900.00,1225000.00,Delivered
2124,6,1000,2025-01-10 00:00:00,3900.00,3900000.00,Shipped
2125,10,500,2026-03-08 00:00:00,180.00,90000.00,Pending
2126,4,500,2025-06-20 00:00:00,2400.00,1200000.00,Pending
2127,5,250,2026-01-29 00:00:00,2800.00,700000.00,Delivered
2128,14,100,2025-05-13 00:00:00,380.00,38000.00,Pending
2129,12,500,2025-08-18 00:00:00,1500.00,750000.00,Shipped
2130,3,50,2026-03-10 00:00:00,4900.00,245000.00,Pending
2131,11,50,2025-11-12 00:00:00,800.00,40000.00,Shipped
2132,12,100,2025-04-02 00:00:00,1500.00,150000.00,Pending
2133,13,50,2025-12-27 00:00:00,2200.00,110000.00,Delivered
2134,4,100,2025-05-12 00:00:00,2400.00,240000.00,Delivered
2135,12,1000,2026-01-17 00:00:00,1500.00,1500000.00,Delivered
2136,2,100,2025-08-27 00:00:00,6800.00,680000.00,Shipped
2137,10,1000,2025-11-16 00:00:00,180.00,180000.00,Delivered
2138,12,50,2025-09-30 00:00:00,1500.00,75000.00,Delivered
2139,3,1000,2025-07-02 00:00:00,4900.00,4900000.00,Pending
2140,12,500,2026-02-09 00:00:00,1500.00,750000.00,Delivered
2141,6,100,2025-09-23 00:00:00,3900.00,390000.00,Delivered
2142,4,500,2025-04-21 00:00:00,2400.00,1200000.00,Shipped
2143,11,1000,2025-04-25 00:00:00,800.00,800000.00,Pending
2144,8,100,2025-06-05 00:00:00,450.00,45000.00,Delivered
2145,8,50,2025-02-06 00:00:00,450.00,22500.00,Delivered
2146,9,100,2026-01-06 00:00:00,250.00,25000.00,Delivered
2147,13,500,2026-01-08 00:00:00,2200.00,1100000.00,Delivered
2148,12,1000,2025-05-05 00:00:00,1500.00,1500000.00,Delivered
2149,13,50,2025-10-09 00:00:00,2200.00,110000.00,Shipped
2150,10,500,2025-07-13 00:00:00,180.00,90000.00,Pending
2151,1,50,2025-11-24 00:00:00,8500.00,425000.00,Delivered
2152,6,500,2025-06-08 00:00:00,3900.00,1950000.00,Shipped
2153,9,50,2026-03-12 00:00:00,250.00,12500.00,Delivered
2154,8,50,2025-04-11 00:00:00,450.00,22500.00,Delivered
2155,9,50,2025-07-19 00:00:00,250.00,12500.00,Pending
2156,11,1000,2025-09-06 00:00:00,800.00,800000.00,Delivered
2157,8,1000,2025-06-20 00:00:00,450.00,450000.00,Pending
2158,2,250,2026-03-27 00:00:00,6800.00,1700000.00,Delivered
2159,9,50,2025-08-12 00:00:00,250.00,12500.00,Shipped
2160,10,250,2025-12-03 00:00:00,180.00,45000.00,Delivered
2161,12,500,2025-02-14 00:00:00,1500.00,750000.00,Delivered
2162,6,250,2025-07-11 00:00:00,3900.00,975000.00,Shipped
2163,6,100,2025-10-06 00:00:00,3900.00,390000.00,Shipped
2164,7,500,2025-04-15 00:00:00,1200.00,600000.00,Shipped
2165,13,1000,2025-03-25 00:00:00,2200.00,2200000.00,Delivered
2166,13,100,2025-12-29 00:00:00,2200.00,220000.00,Delivered
2167,3,500,2025-07-29 00:00:00,4900.00,2450000.00,Pending
2168,4,50,2025-02-14 00:00:00,2400.00,120000.00,Shipped
2169,12,50,2026-01-24 00:00:00,1500.00,75000.00,Delivered
2170,11,250,2025-01-12 00:00:00,800.00,200000.00,Delivered
2171,1,250,2025-09-12 00:00:00,8500.00,2125000.00,Delivered
2172,11,100,2025-11-10 00:00:00,800.00,80000.00,Shipped
2173,13,500,2025-04-20 00:00:00,2200.00,1100000.00,Delivered
2174,6,500,2025-02-01 00:00:00,3900.00,1950000.00,Shipped
2175,5,100,2025-09-07 00:00:00,2800.00,280000.00,Shipped
2176,6,1000,2025-08-11 00:00:00,3900.00,3900000.00,Delivered
2177,5,50,2025-01-16 00:00:00,2800.00,140000.00,Delivered
2178,6,50,2025-12-15 00:00:00,3900.00,195000.00,Delivered
2179,8,50,2025-12-15 00:00:00,450.00,22500.00,Pending
2180,14,500,2025-08-25 00:00:00,380.00,190000.00,Pending
2181,4,500,2025-09-21 00:00:00,2400.00,1200000.00,Shipped
2182,11,500,2025-12-26 00:00:00,800.00,400000.00,Shipped
2183,8,500,2025-11-10 00:00:00,450.00,225000.00,Delivered
2184,11,100,2025-10-06 00:00:00,800.00,80000.00,Delivered
2185,13,50,2025-05-23 00:00:00,2200.00,110000.00,Delivered
2186,11,50,2026-01-11 00:00:00,800.00,40000.00,Delivered
2187,14,1000,2025-10-12 00:00:00,380.00,380000.00,Delivered
2188,10,250,2025-09-18 00:00:00,180.00,45000.00,Pending
2189,14,50,2025-06-17 00:00:00,380.00,19000.00,Delivered
2190,10,500,2025-07-17 00:00:00,180.00,90000.00,Shipped
2191,7,1000,2026-01-25 00:00:00,1200.00,1200000.00,Shipped
2192,13,500,2025-12-03 00:00:00,2200.00,1100000.00,Delivered
2193,2,50,2026-01-22 00:00:00,6800.00,340000.00,Pending
2194,1,50,2025-05-16 00:00:00,8500.00,425000.00,Pending
2195,9,1000,2025-07-14 00:00:00,250.00,250000.00,Delivered
2196,12,1000,2026-01-30 00:00:00,1500.00,1500000.00,Shipped
2197,9,50,2025-05-01 00:00:00,250.00,12500.00,Shipped
2198,7,250,2025-02-11 00:00:00,1200.00,300000.00,Pending
2199,9,250,2025-11-29 00:00:00,250.00,62500.00,Shipped
2200,2,500,2025-12-10 00:00:00,6800.00,3400000.00,Delivered
2201,2,500,2026-02-05 00:00:00,6800.00,3400000.00,Delivered
2202,14,100,2025-05-23 00:00:00,380.00,38000.00,Shipped
2203,1,50,2025-06-17 00:00:00,8500.00,425000.00,Delivered
2204,4,100,2025-09-29 00:00:00,2400.00,240000.00,Shipped
2205,1,250,2025-09-25 00:00:00,8500.00,2125000.00,Delivered
2206,3,1000,2025-08-10 00:00:00,4900.00,4900000.00,Shipped
2207,3,100,2025-12-18 00:00:00,4900.00,490000.00,Pending
2208,11,500,2025-08-13 00:00:00,800.00,400000.00,Delivered
2209,6,100,2025-02-25 00:00:00,3900.00,390000.00,Delivered
2210,4,1000,2026-01-18 00:00:00,2400.00,2400000.00,Shipped
2211,2,1000,2026-01-07 00:00:00,6800.00,6800000.00,Shipped
2212,10,1000,2025-11-30 00:00:00,180.00,180000.00,Pending
2213,13,250,2025-06-09 00:00:00,2200.00,550000.00,Shipped
2214,9,50,2025-08-28 00:00:00,250.00,12500.00,Pending
2215,4,1000,2025-06-06 00:00:00,2400.00,2400000.00,Shipped
2216,14,500,2026-01-21 00:00:00,380.00,190000.00,Shipped
2217,6,500,2025-12-09 00:00:00,3900.00,1950000.00,Delivered
2218,3,250,2026-01-23 00:00:00,4900.00,1225000.00,Delivered
2219,5,250,2025-07-04 00:00:00,2800.00,700000.00,Pending
2220,3,1000,2025-01-03 00:00:00,4900.00,4900000.00,Shipped
2221,6,1000,2025-11-30 00:00:00,3900.00,3900000.00,Shipped
2222,3,50,2026-01-31 00:00:00,4900.00,245000.00,Delivered
2223,2,250,2026-02-17 00:00:00,6800.00,1700000.00,Pending
2224,11,100,2025-04-21 00:00:00,800.00,80000.00,Pending
2225,12,100,2026-03-03 00:00:00,1500.00,150000.00,Delivered
2226,3,50,2025-12-30 00:00:00,4900.00,245000.00,Delivered
2227,10,1000,2025-12-09 00:00:00,180.00,180000.00,Pending
2228,12,500,2025-09-30 00:00:00,1500.00,750000.00,Delivered
2229,4,500,2025-03-20 00:00:00,2400.00,1200000.00,Delivered
2230,1,500,2025-07-09 00:00:00,8500.00,4250000.00,Shipped
2231,3,100,2025-07-01 00:00:00,4900.00,490000.00,Shipped
2232,11,250,2025-03-26 00:00:00,800.00,200000.00,Delivered
2233,7,100,2025-01-16 00:00:00,1200.00,120000.00,Delivered
2234,8,1000,2026-03-21 00:00:00,450.00,450000.00,Pending
2235,13,250,2025-09-16 00:00:00,2200.00,550000.00,Pending
2236,10,1000,2025-12-04 00:00:00,180.00,180000.00,Pending
2237,8,250,2025-06-14 00:00:00,450.00,112500.00,Shipped
2238,5,250,2025-06-25 00:00:00,2800.00,700000.00,Shipped
2239,8,50,2025-08-14 00:00:00,450.00,22500.00,Delivered
2240,9,1000,2025-09-11 00:00:00,250.00,250000.00,Shipped
2241,6,50,2026-03-08 00:00:00,3900.00,195000.00,Delivered
2242,14,1000,2025-06-10 00:00:00,380.00,380000.00,Delivered
2243,7,100,2025-07-01 00:00:00,1200.00,120000.00,Delivered
2244,10,50,2025-05-01 00:00:00,180.00,9000.00,Delivered
2245,5,100,2025-07-06 00:00:00,2800.00,280000.00,Delivered
2246,14,1000,2025-06-14 00:00:00,380.00,380000.00,Delivered
2247,8,1000,2026-03-11 00:00:00,450.00,450000.00,Shipped
2248,11,1000,2025-12-16 00:00:00,800.00,800000.00,Delivered
2249,3,500,2025-07-23 00:00:00,4900.00,2450000.00,Pending
2250,6,500,2025-03-03 00:00:00,3900.00,1950000.00,Shipped
2251,11,500,2025-05-23 00:00:00,800.00,400000.00,Shipped
2252,6,1000,2025-02-19 00:00:00,3900.00,3900000.00,Pending
2253,12,100,2025-07-30 00:00:00,1500.00,150000.00,Delivered
2254,2,100,2026-02-02 00:00:00,6800.00,680000.00,Pending
2255,10,1000,2025-09-01 00:00:00,180.00,180000.00,Delivered
2256,5,100,2026-01-13 00:00:00,2800.00,280000.00,Delivered
2257,1,50,2025-11-09 00:00:00,8500.00,425000.00,Delivered
2258,12,1000,2025-04-10 00:00:00,1500.00,1500000.00,Pending
2259,8,250,2025-06-21 00:00:00,450.00,112500.00,Delivered
2260,11,100,2025-04-13 00:00:00,800.00,80000.00,Delivered
2261,10,250,2025-12-08 00:00:00,180.00,45000.00,Delivered
2262,5,250,2026-01-01 00:00:00,2800.00,700000.00,Shipped
2263,8,1000,2025-09-12 00:00:00,450.00,450000.00,Pending
2264,12,250,2026-03-10 00:00:00,1500.00,375000.00,Pending
2265,5,1000,2025-06-14 00:00:00,2800.00,2800000.00,Delivered
2266,3,500,2025-10-29 00:00:00,4900.00,2450000.00,Pending
2267,2,250,2025-05-25 00:00:00,6800.00,1700000.00,Pending
2268,1,100,2025-05-12 00:00:00,8500.00,850000.00,Delivered
2269,9,100,2025-08-27 00:00:00,250.00,25000.00,Shipped
2270,6,500,2026-03-11 00:00:00,3900.00,1950000.00,Pending
2271,3,1000,2025-12-16 00:00:00,4900.00,4900000.00,Delivered
2272,6,1000,2025-03-27 00:00:00,3900.00,3900000.00,Delivered
2273,11,250,2025-09-30 00:00:00,800.00,200000.00,Delivered
2274,1,250,2025-12-22 00:00:00,8500.00,2125000.00,Pending
2275,7,50,2026-02-27 00:00:00,1200.00,60000.00,Delivered
2276,12,500,2025-02-15 00:00:00,1500.00,750000.00,Delivered
2277,10,1000,2026-03-03 00:00:00,180.00,180000.00,Delivered
2278,2,500,2026-02-11 00:00:00,6800.00,3400000.00,Delivered
2279,10,50,2025-01-30 00:00:00,180.00,9000.00,Shipped
2280,12,500,2025-04-24 00:00:00,1500.00,750000.00,Pending
2281,13,250,2025-04-02 00:00:00,2200.00,550000.00,Delivered
2282,6,100,2025-05-18 00:00:00,3900.00,390000.00,Delivered
2283,4,250,2025-07-27 00:00:00,2400.00,600000.00,Delivered
2284,3,1000,2025-08-03 00:00:00,4900.00,4900000.00,Delivered
2285,6,1000,2025-10-07 00:00:00,3900.00,3900000.00,Shipped
2286,3,500,2025-07-07 00:00:00,4900.00,2450000.00,Pending
2287,12,250,2026-03-02 00:00:00,1500.00,375000.00,Pending
2288,5,500,2025-04-12 00:00:00,2800.00,1400000.00,Delivered
2289,4,250,2025-12-02 00:00:00,2400.00,600000.00,Shipped
2290,7,50,2026-01-29 00:00:00,1200.00,60000.00,Shipped
2291,9,500,2025-07-21 00:00:00,250.00,125000.00,Pending
2292,4,250,2026-03-08 00:00:00,2400.00,600000.00,Delivered
2293,6,500,2026-01-23 00:00:00,3900.00,1950000.00,Pending
2294,12,50,2025-12-08 00:00:00,1500.00,75000.00,Pending
2295,1,500,2025-03-05 00:00:00,8500.00,4250000.00,Delivered
2296,1,50,2025-11-21 00:00:00,8500.00,425000.00,Delivered
2297,2,1000,2025-03-07 00:00:00,6800.00,6800000.00,Pending
2298,1,500,2025-04-23 00:00:00,8500.00,4250000.00,Pending
2299,6,100,2025-08-26 00:00:00,3900.00,390000.00,Pending
2300,9,1000,2025-03-08 00:00:00,250.00,250000.00,Delivered
2301,9,50,2025-10-17 00:00:00,250.00,12500.00,Delivered
2302,12,500,2025-10-03 00:00:00,1500.00,750000.00,Pending
2303,8,250,2025-08-13 00:00:00,450.00,112500.00,Pending
2304,5,250,2025-01-13 00:00:00,2800.00,700000.00,Shipped
2305,8,1000,2025-06-26 00:00:00,450.00,450000.00,Shipped
2306,11,250,2025-04-24 00:00:00,800.00,200000.00,Shipped
2307,10,1000,2025-03-14 00:00:00,180.00,180000.00,Delivered
2308,11,250,2025-03-27 00:00:00,800.00,200000.00,Delivered
2309,2,250,2026-02-19 00:00:00,6800.00,1700000.00,Delivered
2310,6,1000,2025-02-28 00:00:00,3900.00,3900000.00,Delivered
2311,13,50,2025-08-26 00:00:00,2200.00,110000.00,Delivered
2312,10,1000,2025-10-07 00:00:00,180.00,180000.00,Shipped
2313,12,500,2025-08-01 00:00:00,1500.00,750000.00,Pending
2314,14,100,2025-06-12 00:00:00,380.00,38000.00,Delivered
2315,3,50,2025-02-08 00:00:00,4900.00,245000.00,Delivered
2316,6,250,2025-05-20 00:00:00,3900.00,975000.00,Delivered
2317,11,100,2025-10-04 00:00:00,800.00,80000.00,Delivered
2318,2,100,2025-04-29 00:00:00,6800.00,680000.00,Delivered
2319,12,100,2025-08-27 00:00:00,1500.00,150000.00,Pending
2320,14,250,2026-01-21 00:00:00,380.00,95000.00,Pending
2321,10,1000,2025-06-13 00:00:00,180.00,180000.00,Delivered
2322,7,250,2025-09-13 00:00:00,1200.00,300000.00,Delivered
2323,8,250,2026-02-09 00:00:00,450.00,112500.00,Pending
2324,2,100,2026-03-23 00:00:00,6800.00,680000.00,Shipped
2325,13,500,2026-03-24 00:00:00,2200.00,1100000.00,Shipped
2326,4,100,2026-02-23 00:00:00,2400.00,240000.00,Delivered
2327,9,1000,2025-12-28 00:00:00,250.00,250000.00,Delivered
2328,2,50,2026-02-17 00:00:00,6800.00,340000.00,Delivered
2329,4,250,2025-01-11 00:00:00,2400.00,600000.00,Delivered
2330,4,50,2025-10-30 00:00:00,2400.00,120000.00,Pending
2331,9,50,2026-01-18 00:00:00,250.00,12500.00,Delivered
2332,12,250,2025-08-22 00:00:00,1500.00,375000.00,Shipped
2333,11,1000,2025-04-10 00:00:00,800.00,800000.00,Delivered
2334,1,1000,2025-11-17 00:00:00,8500.00,8500000.00,Pending
2335,6,250,2025-04-18 00:00:00,3900.00,975000.00,Delivered
2336,14,100,2025-06-10 00:00:00,380.00,38000.00,Delivered
2337,6,100,2025-03-23 00:00:00,3900.00,390000.00,Pending
2338,9,100,2025-11-13 00:00:00,250.00,25000.00,Delivered
2339,1,250,2025-03-10 00:00:00,8500.00,2125000.00,Delivered
2340,9,1000,2025-05-30 00:00:00,250.00,250000.00,Shipped
2341,8,500,2025-07-04 00:00:00,450.00,225000.00,Pending
2342,6,50,2026-01-25 00:00:00,3900.00,195000.00,Shipped
2343,14,500,2025-03-30 00:00:00,380.00,190000.00,Delivered
2344,6,1000,2025-06-05 00:00:00,3900.00,3900000.00,Delivered
2345,2,50,2025-07-30 00:00:00,6800.00,340000.00,Delivered
2346,1,500,2025-04-04 00:00:00,8500.00,4250000.00,Shipped
2347,3,250,2025-11-11 00:00:00,4900.00,1225000.00,Delivered
2348,12,250,2025-12-23 00:00:00,1500.00,375000.00,Pending
2349,10,50,2025-09-05 00:00:00,180.00,9000.00,Delivered
2350,6,50,2025-11-08 00:00:00,3900.00,195000.00,Pending
2351,3,250,2025-12-03 00:00:00,4900.00,1225000.00,Delivered
2352,6,50,2026-03-27 00:00:00,3900.00,195000.00,Delivered
2353,5,250,2025-06-22 00:00:00,2800.00,700000.00,Pending
2354,5,50,2025-12-01 00:00:00,2800.00,140000.00,Delivered
2355,3,100,2025-05-11 00:00:00,4900.00,490000.00,Delivered
2356,2,500,2025-09-22 00:00:00,6800.00,3400000.00,Delivered
2357,2,50,2026-02-21 00:00:00,6800.00,340000.00,Pending
2358,5,50,2026-03-14 00:00:00,2800.00,140000.00,Delivered
2359,8,1000,2025-11-01 00:00:00,450.00,450000.00,Delivered
2360,10,50,2025-01-15 00:00:00,180.00,9000.00,Pending
2361,2,500,2025-12-22 00:00:00,6800.00,3400000.00,Delivered
2362,10,1000,2025-05-12 00:00:00,180.00,180000.00,Shipped
2363,1,500,2026-02-05 00:00:00,8500.00,4250000.00,Shipped
2364,3,250,2025-12-04 00:00:00,4900.00,1225000.00,Pending
2365,5,1000,2025-02-24 00:00:00,2800.00,2800000.00,Pending
2366,8,100,2025-05-11 00:00:00,450.00,45000.00,Delivered
2367,9,500,2025-04-02 00:00:00,250.00,125000.00,Pending
2368,10,250,2025-06-22 00:00:00,180.00,45000.00,Shipped
2369,14,500,2025-08-10 00:00:00,380.00,190000.00,Delivered
2370,3,100,2025-04-02 00:00:00,4900.00,490000.00,Delivered
2371,2,50,2025-11-02 00:00:00,6800.00,340000.00,Pending
2372,14,250,2025-12-05 00:00:00,380.00,95000.00,Delivered
2373,3,50,2025-08-27 00:00:00,4900.00,245000.00,Pending
2374,7,1000,2025-11-07 00:00:00,1200.00,1200000.00,Delivered
2375,5,100,2026-03-19 00:00:00,2800.00,280000.00,Delivered
2376,1,100,2025-09-13 00:00:00,8500.00,850000.00,Pending
2377,3,1000,2025-12-18 00:00:00,4900.00,4900000.00,Pending
2378,13,50,2026-01-08 00:00:00,2200.00,110000.00,Delivered
2379,2,500,2026-03-12 00:00:00,6800.00,3400000.00,Shipped
2380,3,250,2025-09-19 00:00:00,4900.00,1225000.00,Delivered
2381,13,100,2025-11-25 00:00:00,2200.00,220000.00,Shipped
2382,14,250,2025-04-22 00:00:00,380.00,95000.00,Delivered
2383,3,250,2025-01-29 00:00:00,4900.00,1225000.00,Delivered
2384,13,250,2025-01-06 00:00:00,2200.00,550000.00,Delivered
2385,4,50,2025-10-02 00:00:00,2400.00,120000.00,Pending
2386,3,250,2026-03-20 00:00:00,4900.00,1225000.00,Delivered
2387,5,50,2025-09-22 00:00:00,2800.00,140000.00,Pending
2388,1,1000,2025-07-21 00:00:00,8500.00,8500000.00,Pending
2389,13,500,2025-08-30 00:00:00,2200.00,1100000.00,Pending
2390,13,100,2025-09-02 00:00:00,2200.00,220000.00,Delivered
2391,11,100,2026-03-13 00:00:00,800.00,80000.00,Shipped
2392,14,500,2025-11-09 00:00:00,380.00,190000.00,Delivered
2393,8,100,2025-07-08 00:00:00,450.00,45000.00,Shipped
2394,1,50,2025-04-29 00:00:00,8500.00,425000.00,Delivered
2395,14,250,2025-05-29 00:00:00,380.00,95000.00,Pending
2396,1,250,2025-02-07 00:00:00,8500.00,2125000.00,Delivered
2397,9,1000,2025-08-12 00:00:00,250.00,250000.00,Delivered
2398,5,500,2025-04-19 00:00:00,2800.00,1400000.00,Pending
2399,6,50,2025-05-03 00:00:00,3900.00,195000.00,Pending
2400,10,100,2025-05-01 00:00:00,180.00,18000.00,Shipped
2401,1,50,2025-05-03 00:00:00,8500.00,425000.00,Delivered
2402,8,1000,2025-11-26 00:00:00,450.00,450000.00,Shipped
2403,5,1000,2025-07-04 00:00:00,2800.00,2800000.00,Pending
2404,2,100,2025-10-01 00:00:00,6800.00,680000.00,Pending
2405,1,250,2025-05-03 00:00:00,8500.00,2125000.00,Shipped
2406,9,500,2025-07-11 00:00:00,250.00,125000.00,Delivered
2407,10,1000,2025-11-28 00:00:00,180.00,180000.00,Delivered
2408,2,50,2026-02-05 00:00:00,6800.00,340000.00,Pending
2409,14,500,2025-06-27 00:00:00,380.00,190000.00,Delivered
2410,5,50,2025-02-25 00:00:00,2800.00,140000.00,Pending
2411,2,1000,2025-12-30 00:00:00,6800.00,6800000.00,Delivered
2412,10,1000,2025-01-25 00:00:00,180.00,180000.00,Shipped
2413,9,100,2025-06-30 00:00:00,250.00,25000.00,Pending
2414,13,500,2025-05-06 00:00:00,2200.00,1100000.00,Delivered
2415,10,100,2025-06-22 00:00:00,180.00,18000.00,Shipped
2416,2,50,2026-02-04 00:00:00,6800.00,340000.00,Shipped
2417,12,50,2025-01-31 00:00:00,1500.00,75000.00,Pending
2418,7,500,2025-05-20 00:00:00,1200.00,600000.00,Pending
2419,14,500,2025-06-30 00:00:00,380.00,190000.00,Shipped
2420,3,100,2025-09-22 00:00:00,4900.00,490000.00,Shipped
2421,1,100,2026-02-13 00:00:00,8500.00,850000.00,Shipped
2422,11,500,2025-01-04 00:00:00,800.00,400000.00,Delivered
2423,2,50,2026-02-09 00:00:00,6800.00,340000.00,Delivered
2424,6,1000,2025-05-17 00:00:00,3900.00,3900000.00,Shipped
2425,1,50,2025-03-26 00:00:00,8500.00,425000.00,Delivered
2426,10,250,2025-10-14 00:00:00,180.00,45000.00,Delivered
2427,11,100,2025-05-18 00:00:00,800.00,80000.00,Delivered
