id,vehicle_id,assembly_stage,cycle_time_mins,defect_detected,recorded_at
2496,10,Quality Inspection,95,true,2025-10-10 00:00:00
2497,4,Quality Inspection,36,false,2025-01-03 00:00:00
2498,9,Quality Inspection,80,false,2025-11-14 00:00:00
2499,10,Painting,53,false,2025-07-18 00:00:00
2500,11,Stamping,55,false,2025-10-24 00:00:00
2501,2,Quality Inspection,34,false,2025-11-18 00:00:00
2502,5,Painting,46,false,2025-01-24 00:00:00
2503,11,Battery Integration,105,false,2025-04-09 00:00:00
2504,6,Welding,69,false,2026-03-05 00:00:00
2505,7,Final Assembly,104,false,2026-01-21 00:00:00
2506,6,Quality Inspection,82,false,2025-01-30 00:00:00
2507,3,Battery Integration,108,false,2026-04-02 00:00:00
2508,9,Battery Integration,59,false,2026-03-15 00:00:00
2509,6,Welding,70,false,2026-02-16 00:00:00
2510,6,Painting,87,false,2025-02-09 00:00:00
2511,3,Final Assembly,32,false,2025-01-05 00:00:00
2512,2,Stamping,70,false,2025-08-17 00:00:00
2513,3,Stamping,80,false,2025-05-03 00:00:00
2514,2,Welding,115,true,2025-10-30 00:00:00
2515,10,Drive Unit Install,115,false,2025-08-06 00:00:00
2516,9,Quality Inspection,81,false,2025-05-17 00:00:00
2517,9,Welding,37,false,2025-03-06 00:00:00
2518,7,Stamping,37,false,2026-02-22 00:00:00
2519,2,Quality Inspection,17,false,2025-10-26 00:00:00
2520,2,Welding,94,false,2025-02-12 00:00:00
2521,6,Stamping,49,false,2025-02-25 00:00:00
2522,5,Battery Integration,38,false,2026-04-26 00:00:00
2523,8,Stamping,22,false,2026-01-02 00:00:00
2524,6,Battery Integration,66,false,2025-03-04 00:00:00
2525,11,Final Assembly,38,false,2025-07-12 00:00:00
2526,2,Battery Integration,94,false,2025-02-04 00:00:00
2527,2,Welding,86,false,2026-02-03 00:00:00
2528,3,Quality Inspection,95,false,2025-01-03 00:00:00
2529,2,Drive Unit Install,97,false,2025-08-08 00:00:00
2530,1,Painting,36,false,2025-12-20 00:00:00
2531,2,Painting,26,false,2025-02-19 00:00:00
2532,7,Welding,17,false,2025-06-01 00:00:00
2533,6,Welding,79,false,2025-05-07 00:00:00
2534,6,Quality Inspection,109,false,2025-09-10 00:00:00
2535,4,Drive Unit Install,16,false,2025-04-04 00:00:00
2536,1,Final Assembly,32,false,2025-07-31 00:00:00
2537,1,Stamping,25,false,2025-10-01 00:00:00
2538,9,Final Assembly,23,false,2025-12-01 00:00:00
2539,1,Drive Unit Install,18,false,2025-09-18 00:00:00
2540,1,Painting,77,false,2025-10-18 00:00:00
2541,1,Stamping,70,false,2025-06-14 00:00:00
2542,3,Stamping,95,false,2026-03-14 00:00:00
2543,11,Stamping,38,true,2025-10-11 00:00:00
2544,2,Quality Inspection,44,false,2025-06-11 00:00:00
2545,1,Final Assembly,37,false,2025-06-14 00:00:00
2546,9,Painting,111,false,2025-05-22 00:00:00
2547,7,Final Assembly,61,false,2026-03-14 00:00:00
2548,8,Final Assembly,68,false,2025-05-06 00:00:00
2549,4,Stamping,52,false,2026-03-14 00:00:00
2550,8,Painting,48,false,2025-10-14 00:00:00
2551,3,Battery Integration,76,false,2026-02-28 00:00:00
2552,11,Battery Integration,43,false,2025-02-04 00:00:00
2553,2,Final Assembly,84,false,2025-09-27 00:00:00
2554,6,Final Assembly,52,false,2025-02-01 00:00:00
2555,5,Welding,22,false,2026-03-20 00:00:00
2556,8,Stamping,65,false,2025-12-30 00:00:00
2557,8,Stamping,22,false,2025-05-16 00:00:00
2558,1,Drive Unit Install,71,false,2025-04-28 00:00:00
2559,1,Final Assembly,89,false,2025-12-05 00:00:00
2560,3,Painting,99,false,2026-04-22 00:00:00
2561,9,Stamping,60,false,2026-04-10 00:00:00
2562,7,Painting,72,false,2025-03-21 00:00:00
2563,9,Drive Unit Install,112,false,2025-09-21 00:00:00
2564,9,Drive Unit Install,68,false,2025-03-08 00:00:00
2565,2,Final Assembly,41,false,2026-02-15 00:00:00
2566,1,Final Assembly,114,false,2026-02-18 00:00:00
2567,1,Drive Unit Install,117,false,2026-04-17 00:00:00
2568,7,Painting,63,false,2025-11-23 00:00:00
2569,11,Painting,96,false,2025-11-03 00:00:00
2570,6,Quality Inspection,108,false,2025-07-27 00:00:00
2571,4,Quality Inspection,44,false,2026-01-19 00:00:00
2572,10,Quality Inspection,67,false,2025-07-14 00:00:00
2573,10,Welding,88,false,2025-05-31 00:00:00
2574,1,Painting,66,false,2025-11-24 00:00:00
2575,3,Stamping,56,false,2025-02-08 00:00:00
2576,10,Battery Integration,101,false,2025-01-07 00:00:00
2577,3,Final Assembly,109,false,2025-05-14 00:00:00
2578,4,Welding,108,false,2026-01-19 00:00:00
2579,7,Final Assembly,37,false,2025-05-08 00:00:00
2580,1,Quality Inspection,87,false,2025-11-20 00:00:00
2581,6,Welding,37,false,2026-02-25 00:00:00
2582,3,Quality Inspection,47,false,2026-03-04 00:00:00
2583,4,Battery Integration,100,false,2025-04-01 00:00:00
2584,1,Drive Unit Install,32,false,2026-03-29 00:00:00
2585,7,Painting,63,false,2025-03-08 00:00:00
2586,3,Battery Integration,107,false,2025-01-20 00:00:00
2587,11,Quality Inspection,40,false,2025-04-03 00:00:00
2588,11,Battery Integration,21,false,2026-01-08 00:00:00
2589,6,Final Assembly,108,false,2025-05-07 00:00:00
2590,5,Painting,100,false,2025-01-27 00:00:00
2591,2,Stamping,28,false,2025-01-25 00:00:00
2592,9,Painting,44,false,2025-05-09 00:00:00
2593,3,Welding,78,false,2025-11-28 00:00:00
2594,7,Final Assembly,16,false,2025-04-29 00:00:00
2595,1,Quality Inspection,110,false,2025-05-25 00:00:00
2596,6,Final Assembly,97,false,2026-01-16 00:00:00
2597,10,Stamping,25,true,2025-05-19 00:00:00
2598,4,Quality Inspection,26,false,2026-01-01 00:00:00
2599,3,Battery Integration,51,false,2025-05-27 00:00:00
2600,9,Quality Inspection,38,false,2025-07-04 00:00:00
2601,6,Drive Unit Install,118,false,2025-05-18 00:00:00
2602,8,Battery Integration,109,false,2026-02-21 00:00:00
2603,5,Stamping,97,false,2025-02-25 00:00:00
2604,11,Stamping,112,false,2026-02-23 00:00:00
2605,8,Stamping,30,false,2025-05-30 00:00:00
2606,1,Painting,69,false,2025-04-04 00:00:00
2607,5,Painting,120,false,2025-01-28 00:00:00
2608,11,Stamping,58,false,2025-04-11 00:00:00
2609,8,Quality Inspection,82,false,2026-02-08 00:00:00
2610,4,Quality Inspection,95,false,2025-10-20 00:00:00
2611,4,Battery Integration,19,false,2025-06-21 00:00:00
2612,10,Final Assembly,107,false,2025-05-04 00:00:00
2613,6,Final Assembly,115,false,2025-10-12 00:00:00
2614,2,Final Assembly,60,false,2025-10-14 00:00:00
2615,2,Quality Inspection,82,false,2025-09-22 00:00:00
2616,2,Battery Integration,106,false,2025-05-13 00:00:00
2617,3,Welding,91,false,2025-09-14 00:00:00
2618,9,Battery Integration,22,false,2025-02-03 00:00:00
2619,1,Welding,78,false,2025-02-05 00:00:00
2620,1,Stamping,49,false,2026-04-03 00:00:00
2621,5,Drive Unit Install,22,false,2025-01-06 00:00:00
2622,4,Battery Integration,97,false,2025-09-18 00:00:00
2623,3,Battery Integration,103,false,2025-08-20 00:00:00
2624,7,Drive Unit Install,114,false,2025-05-05 00:00:00
2625,3,Painting,32,false,2025-08-10 00:00:00
2626,8,Painting,53,false,2025-11-06 00:00:00
2627,10,Painting,71,false,2025-12-27 00:00:00
2628,2,Final Assembly,42,false,2025-01-13 00:00:00
2629,8,Painting,99,false,2025-01-19 00:00:00
2630,4,Painting,86,false,2025-04-14 00:00:00
2631,8,Battery Integration,82,false,2025-09-02 00:00:00
2632,7,Stamping,20,false,2026-01-30 00:00:00
2633,1,Final Assembly,116,false,2026-03-09 00:00:00
2634,7,Quality Inspection,45,false,2025-02-02 00:00:00
2635,10,Final Assembly,45,false,2025-09-03 00:00:00
2636,4,Welding,24,false,2025-02-18 00:00:00
2637,7,Drive Unit Install,45,false,2026-01-12 00:00:00
2638,2,Stamping,113,false,2026-03-07 00:00:00
2639,8,Welding,111,false,2026-03-06 00:00:00
2640,10,Painting,97,false,2025-09-27 00:00:00
2641,10,Drive Unit Install,80,false,2025-09-10 00:00:00
2642,1,Painting,83,false,2025-05-15 00:00:00
2643,7,Battery Integration,81,false,2025-08-24 00:00:00
2644,7,Battery Integration,82,false,2025-08-14 00:00:00
2645,3,Painting,37,false,2026-01-07 00:00:00
2646,3,Final Assembly,74,false,2026-04-26 00:00:00
2647,10,Painting,111,false,2025-01-16 00:00:00
2648,10,Stamping,49,false,2025-06-17 00:00:00
2649,1,Welding,59,true,2025-06-07 00:00:00
2650,5,Stamping,37,false,2025-07-09 00:00:00
2651,3,Stamping,54,false,2026-04-26 00:00:00
2652,2,Battery Integration,112,false,2025-08-16 00:00:00
2653,11,Quality Inspection,104,false,2025-02-28 00:00:00
2654,9,Final Assembly,30,false,2025-08-27 00:00:00
2655,2,Battery Integration,68,false,2025-04-01 00:00:00
2656,4,Welding,80,false,2025-03-23 00:00:00
2657,10,Stamping,42,false,2026-01-21 00:00:00
2658,6,Final Assembly,19,false,2025-11-06 00:00:00
2659,10,Painting,89,false,2025-04-12 00:00:00
2660,8,Quality Inspection,75,false,2025-06-30 00:00:00
2661,9,Drive Unit Install,86,false,2025-01-17 00:00:00
2662,5,Welding,84,false,2025-07-07 00:00:00
2663,11,Final Assembly,114,false,2025-06-12 00:00:00
2664,5,Final Assembly,16,false,2026-02-26 00:00:00
2665,7,Painting,52,false,2026-02-22 00:00:00
2666,10,Final Assembly,53,false,2025-06-26 00:00:00
2667,9,Welding,26,false,2026-04-14 00:00:00
2668,1,Quality Inspection,109,false,2025-02-21 00:00:00
2669,7,Welding,26,false,2025-03-26 00:00:00
2670,11,Quality Inspection,112,false,2025-07-30 00:00:00
2671,4,Final Assembly,39,false,2025-09-15 00:00:00
2672,8,Final Assembly,43,false,2026-02-20 00:00:00
2673,10,Drive Unit Install,38,false,2025-04-11 00:00:00
2674,2,Welding,50,false,2025-09-15 00:00:00
2675,9,Drive Unit Install,57,false,2025-07-16 00:00:00
2676,7,Welding,59,false,2025-05-23 00:00:00
2677,5,Welding,22,false,2026-03-30 00:00:00
2678,8,Stamping,22,false,2026-03-01 00:00:00
2679,10,Stamping,96,false,2025-04-18 00:00:00
2680,11,Quality Inspection,18,false,2025-03-29 00:00:00
2681,6,Battery Integration,78,false,2025-12-26 00:00:00
2682,6,Final Assembly,16,false,2025-11-03 00:00:00
2683,8,Welding,48,false,2025-12-15 00:00:00
2684,2,Welding,27,false,2026-03-21 00:00:00
2685,1,Stamping,104,false,2025-07-05 00:00:00
2686,1,Final Assembly,115,false,2025-05-16 00:00:00
2687,11,Final Assembly,107,false,2025-12-21 00:00:00
2688,8,Stamping,102,false,2025-07-19 00:00:00
2689,10,Painting,98,false,2025-09-11 00:00:00
2690,8,Final Assembly,19,false,2025-08-13 00:00:00
2691,4,Quality Inspection,58,false,2025-06-15 00:00:00
2692,10,Welding,83,false,2026-04-25 00:00:00
2693,3,Stamping,74,false,2026-02-12 00:00:00
2694,11,Painting,90,false,2026-02-23 00:00:00
2695,10,Welding,92,false,2026-02-06 00:00:00
2696,1,Battery Integration,79,false,2025-10-03 00:00:00
2697,4,Welding,99,false,2026-02-21 00:00:00
2698,7,Drive Unit Install,75,false,2025-11-25 00:00:00
2699,8,Stamping,96,false,2025-10-01 00:00:00
2700,1,Final Assembly,107,false,2025-03-06 00:00:00
2701,1,Battery Integration,83,false,2025-08-09 00:00:00
2702,5,Welding,51,false,2026-02-08 00:00:00
2703,9,Quality Inspection,75,false,2026-03-08 00:00:00
2704,11,Drive Unit Install,72,false,2025-12-08 00:00:00
2705,3,Welding,92,false,2025-09-22 00:00:00
2706,6,Drive Unit Install,41,false,2025-04-28 00:00:00
2707,3,Painting,61,false,2025-05-12 00:00:00
2708,8,Quality Inspection,118,false,2025-09-01 00:00:00
2709,2,Welding,89,true,2026-03-10 00:00:00
2710,3,Drive Unit Install,54,false,2025-10-07 00:00:00
2711,1,Drive Unit Install,26,false,2025-05-05 00:00:00
2712,8,Welding,88,false,2026-03-09 00:00:00
2713,9,Stamping,110,false,2026-01-13 00:00:00
2714,3,Battery Integration,60,false,2025-04-30 00:00:00
2715,8,Battery Integration,62,false,2025-03-17 00:00:00
2716,11,Painting,48,false,2025-03-11 00:00:00
2717,3,Quality Inspection,52,false,2025-11-09 00:00:00
2718,9,Stamping,112,false,2025-08-01 00:00:00
2719,3,Battery Integration,17,false,2025-02-14 00:00:00
2720,10,Stamping,33,false,2025-12-02 00:00:00
2721,9,Final Assembly,90,false,2025-10-30 00:00:00
2722,3,Battery Integration,107,false,2025-03-08 00:00:00
2723,9,Final Assembly,63,false,2025-02-12 00:00:00
2724,11,Battery Integration,58,false,2025-09-06 00:00:00
2725,3,Battery Integration,44,false,2025-04-28 00:00:00
2726,9,Stamping,106,false,2025-12-17 00:00:00
2727,11,Quality Inspection,118,false,2025-08-15 00:00:00
2728,8,Stamping,103,false,2025-06-01 00:00:00
2729,2,Welding,68,false,2026-04-23 00:00:00
2730,4,Final Assembly,27,false,2025-06-01 00:00:00
2731,7,Welding,109,false,2025-09-15 00:00:00
2732,8,Drive Unit Install,39,false,2025-10-02 00:00:00
2733,9,Stamping,91,false,2026-02-09 00:00:00
2734,3,Quality Inspection,108,false,2025-07-06 00:00:00
2735,9,Drive Unit Install,37,false,2026-04-16 00:00:00
2736,7,Painting,49,false,2025-01-04 00:00:00
2737,10,Drive Unit Install,112,false,2026-02-20 00:00:00
2738,7,Drive Unit Install,103,false,2025-07-08 00:00:00
2739,1,Final Assembly,42,false,2025-03-28 00:00:00
2740,4,Final Assembly,79,false,2025-03-27 00:00:00
2741,11,Drive Unit Install,94,false,2025-09-07 00:00:00
2742,7,Battery Integration,45,false,2025-04-07 00:00:00
2743,10,Final Assembly,33,false,2025-12-14 00:00:00
2744,8,Drive Unit Install,17,false,2026-02-14 00:00:00
2745,8,Welding,99,false,2025-10-24 00:00:00
2746,11,Drive Unit Install,113,false,2025-02-26 00:00:00
2747,10,Welding,45,false,2025-02-13 00:00:00
2748,9,Stamping,31,false,2025-08-07 00:00:00
2749,1,Battery Integration,37,false,2025-12-07 00:00:00
2750,11,Welding,114,false,2026-02-26 00:00:00
2751,11,Final Assembly,62,false,2026-04-18 00:00:00
2752,11,Battery Integration,79,false,2026-02-28 00:00:00
2753,2,Welding,101,false,2025-01-23 00:00:00
2754,2,Battery Integration,20,false,2025-10-29 00:00:00
2755,6,Stamping,52,false,2026-02-25 00:00:00
2756,1,Drive Unit Install,22,false,2025-01-27 00:00:00
2757,3,Battery Integration,57,false,2026-04-22 00:00:00
2758,9,Drive Unit Install,74,false,2025-10-26 00:00:00
2759,7,Drive Unit Install,44,false,2025-04-30 00:00:00
2760,1,Battery Integration,66,false,2025-02-24 00:00:00
2761,3,Drive Unit Install,34,false,2026-03-10 00:00:00
2762,4,Welding,74,false,2025-09-24 00:00:00
2763,10,Painting,67,false,2025-06-26 00:00:00
2764,11,Final Assembly,53,false,2025-07-30 00:00:00
2765,7,Quality Inspection,83,false,2025-11-04 00:00:00
2766,2,Drive Unit Install,83,false,2025-10-03 00:00:00
2767,8,Stamping,19,false,2025-08-25 00:00:00
2768,5,Painting,27,false,2025-11-18 00:00:00
2769,4,Drive Unit Install,92,false,2025-12-19 00:00:00
2770,3,Battery Integration,58,false,2025-02-23 00:00:00
2771,3,Drive Unit Install,55,false,2025-10-19 00:00:00
2772,4,Final Assembly,46,false,2026-01-27 00:00:00
2773,9,Welding,76,false,2026-02-18 00:00:00
2774,8,Drive Unit Install,28,false,2025-01-06 00:00:00
2775,7,Final Assembly,50,false,2025-10-11 00:00:00
2776,3,Battery Integration,97,false,2025-04-15 00:00:00
2777,3,Drive Unit Install,87,false,2025-09-14 00:00:00
2778,5,Battery Integration,103,false,2025-07-22 00:00:00
2779,6,Final Assembly,31,false,2025-05-24 00:00:00
2780,5,Quality Inspection,107,false,2025-09-22 00:00:00
2781,1,Painting,100,false,2025-11-14 00:00:00
2782,7,Battery Integration,40,false,2025-12-25 00:00:00
2783,11,Painting,23,false,2025-07-12 00:00:00
2784,8,Quality Inspection,56,false,2026-03-25 00:00:00
2785,9,Battery Integration,70,false,2025-07-08 00:00:00
2786,5,Final Assembly,41,false,2025-05-15 00:00:00
2787,6,Quality Inspection,22,false,2025-12-21 00:00:00
2788,1,Welding,88,false,2025-12-02 00:00:00
2789,1,Quality Inspection,74,false,2025-11-22 00:00:00
2790,5,Quality Inspection,84,false,2025-11-18 00:00:00
2791,5,Battery Integration,79,false,2025-10-05 00:00:00
2792,10,Welding,55,false,2026-02-25 00:00:00
2793,1,Drive Unit Install,18,false,2026-02-23 00:00:00
2794,5,Drive Unit Install,92,false,2025-08-01 00:00:00
2795,3,Battery Integration,31,false,2026-02-18 00:00:00
2796,7,Painting,95,false,2025-05-17 00:00:00
2797,4,Battery Integration,65,false,2025-04-07 00:00:00
2798,11,Battery Integration,73,false,2025-11-06 00:00:00
2799,3,Final Assembly,65,false,2025-05-06 00:00:00
2800,4,Stamping,74,false,2025-04-20 00:00:00
2801,6,Drive Unit Install,65,false,2025-06-22 00:00:00
2802,3,Stamping,28,false,2025-01-29 00:00:00
2803,2,Final Assembly,68,false,2025-11-30 00:00:00
2804,6,Welding,29,false,2025-09-08 00:00:00
2805,7,Welding,68,true,2025-05-03 00:00:00
2806,4,Painting,96,false,2025-07-18 00:00:00
2807,1,Final Assembly,102,false,2025-08-12 00:00:00
2808,10,Drive Unit Install,85,true,2025-01-27 00:00:00
2809,6,Final Assembly,80,false,2026-01-16 00:00:00
2810,6,Drive Unit Install,100,false,2025-11-28 00:00:00
2811,4,Welding,37,false,2025-03-06 00:00:00
2812,1,Quality Inspection,23,false,2025-04-18 00:00:00
2813,3,Drive Unit Install,18,false,2025-01-28 00:00:00
2814,4,Battery Integration,92,false,2025-10-17 00:00:00
2815,3,Final Assembly,28,false,2025-11-11 00:00:00
2816,8,Drive Unit Install,84,false,2025-06-07 00:00:00
2817,9,Drive Unit Install,65,false,2025-01-18 00:00:00
2818,1,Painting,82,false,2025-03-05 00:00:00
2819,6,Drive Unit Install,98,false,2025-12-16 00:00:00
2820,5,Welding,112,false,2026-03-10 00:00:00
2821,2,Quality Inspection,104,false,2025-08-05 00:00:00
2822,10,Final Assembly,94,true,2026-02-06 00:00:00
2823,9,Battery Integration,80,false,2026-03-14 00:00:00
2824,8,Battery Integration,47,false,2025-03-14 00:00:00
2825,7,Stamping,15,false,2025-01-09 00:00:00
2826,9,Quality Inspection,18,false,2025-12-10 00:00:00
2827,9,Stamping,57,false,2025-03-13 00:00:00
2828,4,Quality Inspection,52,false,2025-10-14 00:00:00
2829,7,Stamping,88,false,2025-07-06 00:00:00
2830,10,Quality Inspection,59,false,2025-12-24 00:00:00
2831,6,Drive Unit Install,74,false,2025-01-22 00:00:00
2832,9,Stamping,89,false,2025-12-02 00:00:00
2833,6,Drive Unit Install,86,false,2026-02-05 00:00:00
2834,6,Final Assembly,52,false,2025-04-10 00:00:00
2835,11,Final Assembly,113,false,2026-01-03 00:00:00
2836,4,Painting,112,false,2026-02-06 00:00:00
2837,10,Drive Unit Install,96,false,2026-03-08 00:00:00
2838,2,Battery Integration,81,false,2025-01-10 00:00:00
2839,2,Quality Inspection,54,false,2025-05-19 00:00:00
2840,8,Quality Inspection,114,false,2025-01-27 00:00:00
2841,4,Stamping,34,true,2025-06-09 00:00:00
2842,10,Painting,65,false,2025-05-15 00:00:00
2843,11,Quality Inspection,76,false,2025-11-02 00:00:00
2844,8,Painting,85,false,2025-07-16 00:00:00
2845,11,Welding,20,false,2025-11-09 00:00:00
2846,7,Quality Inspection,73,false,2025-11-09 00:00:00
2847,1,Drive Unit Install,92,false,2025-05-30 00:00:00
2848,3,Final Assembly,63,false,2026-01-15 00:00:00
2849,8,Welding,75,false,2025-05-21 00:00:00
2850,4,Battery Integration,107,false,2026-02-20 00:00:00
2851,6,Final Assembly,57,false,2025-06-11 00:00:00
2852,4,Final Assembly,117,false,2025-09-27 00:00:00
2853,9,Final Assembly,31,false,2025-07-07 00:00:00
2854,11,Welding,15,false,2025-11-26 00:00:00
2855,2,Quality Inspection,113,false,2026-04-09 00:00:00
2856,6,Welding,98,false,2025-06-25 00:00:00
2857,3,Painting,74,false,2025-09-13 00:00:00
2858,1,Stamping,22,false,2025-03-09 00:00:00
2859,5,Stamping,82,false,2025-03-11 00:00:00
2860,8,Painting,38,false,2026-01-27 00:00:00
2861,9,Final Assembly,24,false,2026-02-07 00:00:00
2862,9,Stamping,87,false,2025-12-18 00:00:00
2863,5,Stamping,43,false,2025-02-07 00:00:00
2864,6,Battery Integration,54,false,2025-03-15 00:00:00
2865,2,Final Assembly,74,false,2025-07-29 00:00:00
2866,1,Painting,22,false,2025-07-11 00:00:00
2867,9,Stamping,30,true,2025-04-01 00:00:00
2868,2,Battery Integration,21,false,2026-03-12 00:00:00
2869,7,Welding,35,false,2025-05-29 00:00:00
2870,6,Quality Inspection,23,false,2026-01-18 00:00:00
2871,7,Stamping,95,false,2026-03-01 00:00:00
2872,6,Painting,85,false,2026-02-16 00:00:00
2873,9,Painting,53,false,2025-12-26 00:00:00
2874,3,Quality Inspection,111,false,2025-08-29 00:00:00
2875,5,Stamping,52,false,2026-01-11 00:00:00
2876,3,Painting,92,false,2026-03-02 00:00:00
2877,9,Stamping,111,false,2025-09-06 00:00:00
2878,6,Stamping,119,false,2025-02-15 00:00:00
2879,9,Quality Inspection,52,false,2025-10-09 00:00:00
2880,6,Final Assembly,62,false,2026-04-16 00:00:00
2881,9,Drive Unit Install,116,false,2026-02-14 00:00:00
2882,10,Welding,44,false,2025-09-17 00:00:00
2883,9,Stamping,74,false,2025-02-06 00:00:00
2884,8,Final Assembly,50,true,2026-01-02 00:00:00
2885,2,Battery Integration,28,false,2025-03-29 00:00:00
2886,2,Painting,66,false,2026-03-18 00:00:00
2887,1,Quality Inspection,85,false,2026-01-28 00:00:00
2888,2,Quality Inspection,39,false,2025-06-25 00:00:00
2889,11,Final Assembly,116,false,2025-08-16 00:00:00
2890,8,Battery Integration,85,false,2025-02-06 00:00:00
2891,6,Battery Integration,74,false,2025-03-20 00:00:00
2892,11,Final Assembly,61,false,2025-03-06 00:00:00
2893,7,Painting,31,false,2026-01-24 00:00:00
2894,7,Battery Integration,114,false,2026-04-16 00:00:00
2895,5,Final Assembly,77,false,2025-10-29 00:00:00
2896,4,Stamping,72,false,2025-01-19 00:00:00
2897,3,Battery Integration,49,false,2025-04-24 00:00:00
2898,2,Stamping,25,false,2025-05-02 00:00:00
2899,10,Welding,76,false,2025-07-04 00:00:00
2900,1,Final Assembly,34,false,2026-02-28 00:00:00
2901,8,Painting,95,false,2025-02-07 00:00:00
2902,1,Quality Inspection,44,false,2025-05-28 00:00:00
2903,9,Painting,92,false,2025-04-06 00:00:00
2904,6,Welding,97,false,2026-01-09 00:00:00
2905,7,Battery Integration,47,false,2025-11-17 00:00:00
2906,3,Quality Inspection,39,false,2025-11-28 00:00:00
2907,4,Stamping,30,true,2025-04-11 00:00:00
2908,9,Welding,69,false,2026-04-12 00:00:00
2909,5,Drive Unit Install,22,false,2025-10-03 00:00:00
2910,11,Stamping,90,false,2026-04-18 00:00:00
2911,3,Quality Inspection,59,false,2026-03-13 00:00:00
2912,1,Final Assembly,93,false,2025-08-25 00:00:00
2913,1,Painting,83,false,2025-03-02 00:00:00
2914,11,Painting,88,false,2025-01-11 00:00:00
2915,3,Quality Inspection,37,false,2025-12-15 00:00:00
2916,7,Drive Unit Install,62,false,2026-03-13 00:00:00
2917,9,Quality Inspection,39,false,2025-07-01 00:00:00
2918,3,Final Assembly,97,false,2025-05-27 00:00:00
2919,5,Quality Inspection,29,false,2026-01-06 00:00:00
2920,2,Quality Inspection,27,false,2025-08-05 00:00:00
2921,1,Final Assembly,20,false,2025-01-31 00:00:00
2922,5,Drive Unit Install,119,false,2026-04-19 00:00:00
2923,4,Quality Inspection,49,false,2025-08-15 00:00:00
2924,10,Final Assembly,50,false,2025-12-10 00:00:00
2925,6,Stamping,21,false,2025-06-04 00:00:00
2926,3,Final Assembly,83,false,2025-04-14 00:00:00
2927,8,Battery Integration,55,false,2026-01-16 00:00:00
2928,3,Stamping,92,false,2025-09-08 00:00:00
2929,5,Battery Integration,33,false,2025-08-09 00:00:00
2930,10,Welding,91,false,2025-03-30 00:00:00
2931,10,Drive Unit Install,114,false,2025-11-17 00:00:00
2932,10,Painting,96,false,2025-02-07 00:00:00
2933,2,Final Assembly,41,false,2026-01-02 00:00:00
2934,2,Final Assembly,91,false,2025-06-10 00:00:00
2935,9,Quality Inspection,117,false,2025-12-30 00:00:00
2936,3,Drive Unit Install,57,true,2026-01-23 00:00:00
2937,2,Quality Inspection,49,false,2025-06-22 00:00:00
2938,9,Stamping,67,false,2025-03-21 00:00:00
2939,3,Stamping,40,false,2025-01-12 00:00:00
2940,2,Final Assembly,71,false,2025-06-11 00:00:00
2941,7,Battery Integration,38,false,2025-11-07 00:00:00
2942,3,Painting,52,false,2025-03-22 00:00:00
2943,3,Welding,58,false,2025-08-07 00:00:00
2944,6,Drive Unit Install,43,false,2025-10-12 00:00:00
2945,7,Drive Unit Install,57,false,2025-02-21 00:00:00
2946,8,Final Assembly,31,false,2025-11-26 00:00:00
2947,11,Drive Unit Install,69,false,2025-07-20 00:00:00
2948,8,Welding,86,false,2025-04-04 00:00:00
2949,6,Painting,103,false,2025-04-25 00:00:00
2950,11,Welding,88,false,2025-08-07 00:00:00
2951,9,Stamping,100,false,2025-05-02 00:00:00
2952,8,Stamping,115,false,2025-09-17 00:00:00
2953,7,Drive Unit Install,91,false,2025-01-14 00:00:00
2954,3,Welding,21,false,2025-05-05 00:00:00
2955,7,Stamping,75,false,2025-12-12 00:00:00
2956,5,Painting,82,false,2025-02-27 00:00:00
2957,2,Quality Inspection,90,false,2026-04-07 00:00:00
2958,3,Battery Integration,20,false,2026-03-04 00:00:00
2959,1,Drive Unit Install,111,false,2025-07-29 00:00:00
2960,2,Drive Unit Install,111,false,2026-01-12 00:00:00
2961,9,Welding,40,false,2025-09-02 00:00:00
2962,2,Stamping,64,false,2025-06-21 00:00:00
2963,1,Battery Integration,118,false,2025-03-06 00:00:00
2964,3,Battery Integration,113,false,2025-08-27 00:00:00
2965,1,Battery Integration,116,false,2026-04-16 00:00:00
2966,3,Final Assembly,29,false,2025-05-27 00:00:00
2967,10,Drive Unit Install,106,false,2026-01-02 00:00:00
2968,8,Welding,39,false,2025-03-30 00:00:00
2969,8,Quality Inspection,52,false,2025-07-20 00:00:00
2970,1,Quality Inspection,104,false,2026-02-15 00:00:00
2971,8,Drive Unit Install,23,false,2025-01-21 00:00:00
2972,4,Battery Integration,37,false,2025-06-09 00:00:00
2973,9,Welding,61,false,2025-06-01 00:00:00
2974,10,Battery Integration,108,false,2025-03-26 00:00:00
2975,11,Welding,51,true,2026-01-07 00:00:00
2976,6,Final Assembly,87,false,2025-06-27 00:00:00
2977,9,Battery Integration,45,false,2025-08-05 00:00:00
2978,9,Stamping,41,false,2026-04-06 00:00:00
2979,3,Drive Unit Install,103,false,2025-01-20 00:00:00
2980,2,Quality Inspection,69,false,2025-01-17 00:00:00
2981,2,Painting,83,false,2025-06-17 00:00:00
2982,11,Painting,84,false,2026-03-27 00:00:00
2983,11,Battery Integration,53,false,2025-09-07 00:00:00
2984,4,Painting,117,false,2025-01-19 00:00:00
2985,8,Quality Inspection,94,false,2025-06-12 00:00:00
2986,7,Battery Integration,83,false,2025-05-05 00:00:00
2987,3,Stamping,116,false,2025-01-06 00:00:00
2988,10,Stamping,57,false,2026-03-13 00:00:00
